4.60E+01,1.22E-02,4.56E+01,3.73E-02
4.84E+01,1.17E-02,4.78E+01,3.57E-02
4.62E+01,1.13E-02,4.54E+01,3.47E-02
4.78E+01,1.10E-02,4.86E+01,3.35E-02
4.64E+01,3.41E-01,4.70E+01,1.29E+00
4.86E+01,1.69E-01,4.79E+01,5.15E-01
4.81E+01,1.13E-01,4.88E+01,3.46E-01
4.87E+01,8.48E-02,4.83E+01,2.59E-01
4.57E+01,6.81E-02,4.62E+01,2.10E-01
4.54E+01,5.67E-02,4.58E+01,1.74E-01
4.63E+01,4.88E-02,4.58E+01,1.49E-01
4.73E+01,4.25E-02,4.69E+01,1.29E-01
4.55E+01,3.78E-02,4.50E+01,1.14E-01
4.54E+01,3.41E-02,4.47E+01,1.04E-01
4.54E+01,3.09E-02,4.49E+01,9.46E-02
4.71E+01,2.84E-02,4.74E+01,8.62E-02
4.47E+01,2.63E-02,4.40E+01,7.97E-02
4.74E+01,2.43E-02,4.84E+01,7.42E-02
4.63E+01,2.27E-02,4.55E+01,6.87E-02
4.44E+01,2.13E-02,4.48E+01,6.48E-02
4.99E+01,1.99E-02,5.07E+01,6.09E-02
4.62E+01,1.89E-02,4.64E+01,5.72E-02
4.51E+01,1.79E-02,4.49E+01,5.46E-02
4.79E+01,1.69E-02,4.86E+01,5.13E-02
4.63E+01,1.62E-02,4.68E+01,4.95E-02
4.63E+01,1.54E-02,4.58E+01,4.65E-02
5.00E+01,1.47E-02,4.99E+01,4.55E-02
4.99E+01,1.41E-02,5.08E+01,4.35E-02
4.49E+01,1.36E-02,4.50E+01,4.16E-02
4.74E+01,1.30E-02,4.84E+01,3.98E-02
5.05E+01,1.25E-02,5.15E+01,3.79E-02
4.79E+01,1.21E-02,4.78E+01,3.68E-02
4.68E+01,1.16E-02,4.69E+01,3.58E-02
4.68E+01,1.12E-02,4.76E+01,3.41E-02
4.84E+01,1.09E-02,4.81E+01,3.30E-02
4.75E+01,3.39E-01,4.80E+01,1.30E+00
4.66E+01,1.70E-01,4.56E+01,5.17E-01
5.07E+01,1.13E-01,5.05E+01,3.45E-01
4.76E+01,8.47E-02,4.80E+01,2.56E-01
4.89E+01,6.78E-02,4.95E+01,2.06E-01
4.85E+01,5.65E-02,4.84E+01,1.73E-01
4.82E+01,4.83E-02,4.82E+01,1.48E-01
4.60E+01,4.24E-02,4.68E+01,1.29E-01
4.96E+01,3.76E-02,4.88E+01,1.14E-01
4.92E+01,3.38E-02,4.86E+01,1.03E-01
4.77E+01,3.07E-02,4.67E+01,9.35E-02
4.33E+01,2.83E-02,4.26E+01,8.46E-02
4.86E+01,2.60E-02,4.94E+01,7.96E-02
4.76E+01,2.42E-02,4.70E+01,7.27E-02
4.86E+01,2.26E-02,4.77E+01,6.81E-02
4.83E+01,2.11E-02,4.88E+01,6.37E-02
4.50E+01,1.99E-02,4.56E+01,6.08E-02
4.72E+01,1.88E-02,4.67E+01,5.70E-02
4.84E+01,1.78E-02,4.80E+01,5.38E-02
4.73E+01,1.69E-02,4.73E+01,5.13E-02
5.02E+01,1.61E-02,5.07E+01,4.93E-02
4.89E+01,1.54E-02,4.81E+01,4.72E-02
4.70E+01,1.48E-02,4.64E+01,4.40E-02
4.87E+01,1.41E-02,4.86E+01,4.31E-02
5.00E+01,1.34E-02,4.95E+01,4.13E-02
4.89E+01,1.29E-02,4.95E+01,3.92E-02
4.65E+01,1.26E-02,4.74E+01,3.78E-02
4.99E+01,1.20E-02,5.01E+01,3.63E-02
4.62E+01,1.17E-02,4.72E+01,3.51E-02
4.94E+01,1.12E-02,4.97E+01,3.46E-02
4.76E+01,1.09E-02,4.72E+01,3.30E-02
5.16E+01,3.36E-01,5.12E+01,1.28E+00
4.99E+01,1.67E-01,4.92E+01,5.14E-01
4.69E+01,1.13E-01,4.71E+01,3.43E-01
4.98E+01,8.42E-02,4.92E+01,2.56E-01
4.82E+01,6.75E-02,4.86E+01,2.03E-01
4.66E+01,5.65E-02,4.60E+01,1.70E-01
4.80E+01,4.83E-02,4.76E+01,1.45E-01
4.82E+01,4.21E-02,4.79E+01,1.28E-01
4.90E+01,3.75E-02,4.83E+01,1.12E-01
4.97E+01,3.38E-02,4.90E+01,1.01E-01
4.78E+01,3.07E-02,4.87E+01,9.28E-02
5.01E+01,2.81E-02,4.97E+01,8.53E-02
5.03E+01,2.58E-02,4.94E+01,7.97E-02
4.88E+01,2.41E-02,4.96E+01,7.30E-02
5.14E+01,2.24E-02,5.12E+01,6.74E-02
4.90E+01,2.10E-02,4.80E+01,6.29E-02
4.91E+01,1.99E-02,4.92E+01,6.00E-02
4.93E+01,1.88E-02,5.01E+01,5.70E-02
4.86E+01,1.77E-02,4.83E+01,5.41E-02
4.86E+01,1.69E-02,4.87E+01,5.03E-02
4.88E+01,1.61E-02,4.80E+01,4.78E-02
5.05E+01,1.52E-02,5.11E+01,4.62E-02
4.81E+01,1.46E-02,4.89E+01,4.46E-02
4.58E+01,1.41E-02,4.63E+01,4.24E-02
4.71E+01,1.35E-02,4.70E+01,4.05E-02
4.67E+01,1.30E-02,4.69E+01,3.91E-02
4.75E+01,1.24E-02,4.82E+01,3.76E-02
5.17E+01,1.20E-02,5.07E+01,3.63E-02
4.69E+01,1.17E-02,4.73E+01,3.52E-02
5.04E+01,1.12E-02,5.02E+01,3.38E-02
4.82E+01,1.08E-02,4.73E+01,3.27E-02
